Source,Target
human,FH
human,FHIT
human,FHL1
human,FHL2
human,FHL3
human,VEGFD
human,FIM1
human,FIM3
human,FKBP1A
human,FKBP1B
human,FKBP1AP1
human,FKBP1AP2
human,FKBP1AP3
human,FKBP1AP4
human,FKBP2
human,FKBP3
human,FKBP4
human,FKBP5
human,FOXG1
human,FOXF1
human,FOXF2
human,FOXC1
human,FOXD1
human,FOXD4
human,FOXI1
human,FOXL1
human,FOXE3
human,FOXJ1
human,FOXC2
human,FOXE1
human,FOXM1
human,FOXD2
human,FOXS1
human,FOXO1
human,FOXO3
human,FOXO3B
human,FOXO1B
human,FLG
human,FLI1
human,FLII
human,MLANA
human,FLNA
human,FLNB
human,FLNC
human,FLOT2
human,FLT1
human,FLT3
human,FLT3LG
human,FLT4
human,FMO1
human,FMO2
human,FMO3
human,FMO4
human,FMO5
human,FMOD
human,FMR1
human,AFF2
human,FN1
human,FNTA
human,FNTAP2
human,FNTB
human,FOLH1
human,FOLR1
human,FOLR2
human,FOLR3
human,FOS
human,FOSB
human,FOSL2
human,FPGS
human,FPR1
human,FPR2
human,FPR3
human,FRA1A
human,FRA1B
human,FRA1C
human,FRA1D
human,FRA1E
human,FRA1F
human,FRA1G
human,FRA1H
human,FRA1I
human,FRA1J
human,FRA1K
human,FRA1L
human,FRA1M
human,FRA2A
human,FRA2B
human,FRA2C
human,FRA2D
human,FRA2E
human,FRA2F
human,FRA2G
human,FRA2H
human,FRA2I
human,FRA2J
human,FRA2K
human,FRA3A
human,FRA3C
human,FRA3D
human,FRA4A
human,FRA4B
human,FRA4C
human,FRA4D
human,FRA5A
human,FRA5B
human,FXN
human,FRA5C
human,FRA5D
human,FRA5E
human,FRA5F
human,FRA5G
human,FRA6A
human,FRA6B
human,FRA6C
human,FRA6D
human,FRA6E
human,FRA6F
human,FRA6G
human,FRA7A
human,FRA7B
human,FRA7C
human,FRA7D
human,FRA7E
human,FRA7F
human,FRA7G
human,FRA7H
human,FRA7I
human,FRA7J
human,FRA8A
human,FRA8B
human,FRDA2
human,FRA8C
human,FRA8D
human,FRA8E
human,FRA9A
human,FRA9B
human,FRA9C
human,FRA9D
human,FRA9E
human,FRA9F
human,FRA10A
human,FRA10B
human,FRA10C
human,FRA10D
human,FRA10E
human,FRA10F
human,FRA10G
human,FRA11A
human,FRA11C
human,FRA11D
human,FRA11E
human,FRA11F
human,FRK
human,FRA11G
human,FRA11H
human,FRA11I
human,FRA12A
human,FRA12B
human,FRA12C
human,FRA12D
human,FRA12E
human,FRA13A
human,FRA13B
human,FRA13C
human,FRA13D
human,FRA14B
human,FRA14C
human,FRA15A
human,FRA16A
human,FRA16B
human,FRA16C
human,FRA16D
human,FRA16E
human,FRA17A
human,FRA17B
human,FRA18A
human,FRA18B
human,FRA19A
human,FRA19B
human,FRA20A
human,FRA20B
human,FRA22A
human,FRA22B
human,MTOR
human,FRAXA
human,FRAXB
human,FRAXC
human,FRAXD
human,FRAXE
human,FRG1
human,FRZB
human,FSHB
human,FSHMD1A
human,FSHMD1B
human,CENPI
human,FSHR
human,NR5A2
human,FTH1
human,FTH1P1
human,FTH1P2
human,FTH1P3
human,FTH1P4
human,FTH1P7
human,FTH1P8
human,FTH1P10
human,FTH1P11
human,FTH1P12
human,FTH1P15
human,FTH1P16
human,FTH1P5
human,FTH1P21
human,FTL
human,ADAM2
human,NR5A1
human,FUCA1
human,FUCA1P1
human,FUCA2
human,GAST
human,FUS
human,FUSE
human,FUT1
human,FUT2
human,FUT3
human,FUT4
human,FUT5
human,FUT6
human,FUT7
human,FUT8
human,KDSR
human,ACKR1
human,FYB1
human,FYN
human,FZD2
human,IFI6
human,G6PC
human,G6PD
human,G6PR
human,SLC37A4
human,GAGE1
human,XRCC6
human,GAA
human,GAB1
human,GABBR1
human,GABPA
human,GABPB1
human,GABRA1
human,GABRA2
human,GABRA3
human,GABRA4
human,GABRA5
human,GABRA6
human,GABRB1
human,GABRB2
human,GABRB3
human,GABRD
human,GABRE
human,GABRG1
human,GABRG2
human,GABRG3
human,GABRP
human,GABRR1
human,GABRR2
human,GAD1
human,GAD2
human,GAGE2C
human,GAGE4
human,GAGE5
human,GAGE6
human,GAGE7
human,GAK
human,GALC
human,GALE
human,B4GALNT1
human,GALK1
human,GALK2
human,GALR1
human,GALNS
human,GALNT1
human,GALNT2
human,GALNT3
human,GALT
human,GAMT
human,GANC
human,GAP43
human,GAPDH
human,GAPDHP60
human,GAPDHP67
human,GAPDHP69
human,GAPDHP71
human,LRRC32
human,GAPDHP1
human,GARS1
human,GART
human,GAS1
human,GAS2
human,GAS6
human,GAS8
human,GATA1
human,GATA2
human,GATA3
human,GATA4
human,GATA6
human,GATM
human,GBA
human,GBAP1
human,NIPSNAP2
human,GBE1
human,GBP1
human,GBP2
human,GBP3
human,GBX1
human,GBX2
human,GC
human,GCDH
human,GCG
human,GCGR
human,GCH1
human,GCHFR
human,GCK
human,GCKR
human,BLOC1S1
human,KAT2A
human,NR6A1
human,GCNT1
human,GCNT2
human,OPN1MW
human,GCSH
human,GCY
human,GDF1
human,GDF2
human,MSTN
human,GDF9
human,GDF10
human,GDI1
human,GDI2
human,GDI2P1
human,GDNF
human,GEM
human,GFAP
human,GFER
human,GFI1
human,GFPT1
human,GFRA1
human,GFRA2
human,GFRA3
human,GGCX
human,GGT1
human,GGT3P
human,GGTA1P
human,B4GALT1
human,GGT7
human,GGT5
human,GH1
human,GH2
human,GHR
human,GHRH
human,GHRHR
human,GHSR
human,CBLIF
human,GIP
human,GIPR
human,GJA1
human,GJA1P1
human,GJA3
human,GJA4
human,GJA5
human,GJA8
human,GJB1
human,GJB2
human,GJB3
human,GJB5
human,GK
human,GK2
human,GK3P
human,GK4P
human,GLA
human,GPC3
human,GLB1
human,GLC1B
human,GLC1C
human,GLC1D
human,GLC3B
human,GCLC
human,GCLM
human,GLDC
human,GLDCP1
human,GLE1
human,GLG1
human,GLI1
human,GLI2
human,GLI3
human,GLI4
human,GLO1
human,GLP1R
human,GLRA1
human,GLRA2
human,GLRB
human,GLS
human,GLRX
human,GLUD1
human,GLUD2
human,GLUD1P3
human,GLUD1P4
human,GLUD1P5
human,GLUL
human,GLULP1
human,GLULP2
human,GLYB
human,GLYS1
human,GM2A
human,GM2AP1
human,GMDS
human,GMFB
human,GML
human,GMPR
human,GNA11
human,GNA12
human,GNA15
human,GNAI1
human,GNAI2
human,GNAI2P1
human,GNAI3
human,GNAL
human,GNAO1
human,GNAQ
human,GNAQP1
human,GNAS
human,GNAT1
human,GNAT2
human,GNAZ
human,GNB1
human,GNB2
human,GNB3
human,GNG3
human,GNG4
human,GNG5
human,GNG7
human,GNG5P1
human,GNG10
human,GNG11
human,GNGT1
human,GNGT2
human,GNL1
human,GNRH1
human,GNRH2
human,GNRHR
human,GNS
human,GOLGA1
human,GOLGA2
human,GOLGA3
human,GOLGA4
human,GOLGB1
human,GOT1
human,GOT2
human,SFN
human,GP1BA
human,GP1BB
human,GP2
human,GP5
human,GP9
human,GPC1
human,GPD1
human,GPD2
human,GPI
human,GPLD1
human,GPM6A
human,GPM6B
human,GPR1
human,CCR10
human,GPR3
human,GPR4
human,XCR1
human,GPR6
human,NPBWR1
human,NPBWR2
human,CXCR3
human,PRLHR
human,GPR12
human,UTS2R
human,GPR15
human,GPR17
human,GPR18
human,GPR19
human,GPR20
human,GPR21
human,GPR22
human,LPAR4
human,MCHR1
human,GPR25
human,GPR26
human,GPR27
human,GPER1
human,GPR31
human,GPR32
human,GPR32P1
human,GPR33
human,GPR34
human,GPR35
human,GPR36
human,GPR37
human,MLNR
human,GPR39
human,FFAR1
human,FFAR3
human,GPR42
human,FFAR2
human,GRK4
human,GRK5
human,GRK6
human,GRK6P1
human,MKNK2
human,GPS1
human,GPS2
human,GPT
human,GPX1
human,GPX2
human,GPX3
human,GPX4
human,GPX5
human,GPX7
human,GPX1P2
human,GRB2
human,GRB7
human,GRB10
human,GRB14
human,RAPGEF1
human,GRIA1
human,GRIA2
human,GRIA3
human,GRIA4
human,GRID1
human,GRID2
human,GRN
human,GRIK1
human,GRIK2
human,GRIK3
human,GRIK4
human,GRIK5
human,GRIN1
human,GRIN2A
human,GRIN2B
human,GRIN2C
human,GRIN2D
human,GRINA
human,NR3C1
human,ARHGAP35
human,NR3C1P1
human,GRM1
human,GRM2
human,GRM3
human,GRM4
human,GRM5
human,GRM6
human,GRM7
human,GRM8
human,CXCL1
human,CXCL2
human,CXCL3
human,GRP
human,PDIA3
human,GRPR
human,GRSF1
human,GSC2
human,GSK3A
human,GSK3B
human,GSM1
human,GSN
human,GSPT1
human,GSR
human,GSS
human,GSTA1
human,GSTA2
human,GSTA3
human,GSTA4
human,GSTA6P
human,GSTM1
human,GSTM2
human,GSTM3
human,GSTM4
human,GSTM5
human,GSTP1
human,GSTP1P1
human,GSTT1
human,GSTT2
human,GSTZ1
human,MSH6
human,GTF2A1
human,GTF2A2
human,GTF2B
human,GTF2E1
human,GTF2E2
human,GTF2F1
human,GTF2F2
human,GTF2F2P1
human,GTF2H1
human,GTF2H2
human,GTF2H3
human,GTF2H4
human,GTF2I
human,GTF2IP1
human,GTF3A
human,BRF1
human,GTS
human,GUCY1B2
human,GTF3C1
human,GTF3C2
human,GUCY1A2
human,GUCA1A
human,GUCA1B
human,GUCA2A
human,GUCA2B
human,GUCY1A1
human,GUCY1B1
human,GUCY2C
human,GUCY2F
human,GUK1
human,GUK2
human,GULOP
human,GUSB
human,GYG1
human,GYPA
human,GYPB
human,GYPC
human,GYPE
human,GYS1
human,GYS2
human,GZMH
human,GUCY2D
human,GZMA
human,GZMB
human,GZMK
human,GZMM
human,H1-0
human,H1-2
human,H1-3
human,H1-4
human,H1-5
human,H1-6
human,H2AC8
human,H2AC7
human,H2AX
human,H2AZ1
human,H2BC5
human,H2BC3
human,H3-3A
human,H3-3B
human,H1-1
human,HABP2
human,HSD17B10
human,HAGH
human,HADHA
human,HADHAP1
human,HADHB
human,HADH
human,HAL
human,HARS1
human,HAS1
human,HAS2
human,HAS3
human,HBA1
human,HBA2
human,HBAP1
human,HBM
human,HBB
human,HBBP1
human,HBD
human,HBE1
human,HBG1
human,HBG2
human,HBQ1
human,HBZ
human,HBZP1
human,HCCS
human,SERPIND1
human,HCFC1
human,HCK
human,HCL1
human,HCL2
human,HCLS1
human,HCRT
human,HCRTR1
human,HCRTR2
human,HCVS
human,HTT
human,HDAC1
human,HDAC2
human,HDC
human,HDGF
human,HDLBP
human,HELLS
human,NCKAP1L
human,HEXA
human,HEXB
human,CFH
human,HFE
human,CFHR1
human,CFHR2
human,HGD
human,HGF
human,HGFAC
human,NRG1
human,HHEX
human,HIC1
human,HIF1A
human,HIP1
human,UBE2K
human,HINT1
human,HIVEP1
human,HIVEP2
human,HK1
human,HK2
human,HK3
human,ZBTB48
human,HLA-A
human,HLA-B
human,HLA-C
human,HLA-DMA
human,HLA-DMB
human,MNX1
human,HLA-DOA
human,HLA-DOB
human,HLA-DPA1
human,HLA-DPB1
human,HLA-DPB2
human,HLA-DQA1
human,HLA-DQA2
human,HLA-DQB1
human,HLA-DQB2
human,HLA-DQB3
human,HLA-DRA
human,HLA-DRB1
human,HLA-DRB2
human,HLA-DRB3
human,HLA-DRB4
human,HLA-DRB5
human,HLA-DRB6
human,HLA-DRB7
human,HLA-DRB8
human,HLF
human,HLA-DRB9
human,HLA-E
human,HLA-F
human,HLA-G
human,HLA-H
human,HLA-J
human,HLA-K
human,HLA-L
human,MR1
human,HLCS
human,HLX
human,HMBS
human,HMGB1
human,HMGB2
human,HMGB3
human,HMGN1
human,HMGN2
human,HMGN2P11
human,HMGN2P12
human,HMGCL
human,HMGCR
human,HMGCS1
human,HMGCS2
human,HMGA1
human,HMMR
human,HMOX1
human,HMOX2
human,NR4A1
human,HMX1
human,HMX2
human,FOXA1
human,FOXA2
human,FOXA3
human,HNF4A
human,HNF4G
human,ONECUT1
human,HNMT
human,SLC29A2
human,HNRNPA1
human,HNRNPA2B1
human,HNRNPAB
human,HNRNPC
human,HNRNPD
human,HNRNPF
human,RBMXP1
human,HNRNPH1
human,HNRNPH2
human,HNRNPH3
human,HNRNPK
human,HNRNPL
human,HNRNPU
human,TLX1
human,TLX2
human,HOXA@
human,HOXA1
human,HOXA2
human,HOXA3
human,HOXA4
human,HOXA5
human,HOXA6
human,HOXA7
human,HOXA9
human,HOXA10
human,HOXA11
human,HPCA
human,HOXA13
human,HOXB@
human,HOXB1
human,HOXB2
human,HOXB3
human,HOXB4
human,HOXB5
human,HOXB6
human,HOXB7
human,HOXB8
human,HOXB9
human,HOXC@
human,HOXC4
human,HOXC5
human,HOXC6
human,HOXC8
human,HOXC9
human,HOXC10
human,HOXC11
human,HOXC12
human,HOXC13
human,HOXD@
human,HOXD1
human,HOXD3
human,HOXD4
human,HOXD8
human,HOXD9
human,HOXD10
human,HOXD11
human,HOXD12
human,HOXD13
human,HP
human,HPCAL1
human,HPD
human,HPE1
human,HPFH2
human,HPGD
human,HPN
human,HPR
human,HPRT1
human,HPRT1P2
human,HPRT1P3
human,HPS1
human,HPT
human,HPV6AI1
human,HPV18I1
human,HPV18I2
human,HPX
human,HRAS
human,ERAS
human,AGFG1
human,AGFG2
human,HRH1
human,HRC
human,HRES1
human,HRG
human,HRH2
human,PRMT2
human,PRMT1
human,HES1
human,HSBP1
human,HSD3B1
human,HSD3B2
human,HSD11B1
human,HSD11B2
human,HSD17B1
human,HSD17B3
human,HSD17B2
human,HSD17B4
human,HSF1
human,HSF2
human,HSF4
human,DNAJB2
human,DNAJA1
human,HSPA1A
human,HSPA1B
human,HSPA1L
human,HSPA2
human,HSPA4
human,HSPA5
human,HSPA6
human,HSPA7
human,HSPA8
human,HSPA9
human,HSPA8P1
human,HSPB1
human,HSPB2
human,HSP90AA1
human,IGSF3
human,HSP90AA3P
human,HSP90AA4P
human,HSP90AA2P
human,HSP90AB1
human,HSP90AB3P
human,HSPD1
human,HSPD1P3
human,HSPE1
human,DNAJB1
human,DNAJC4
human,HSPG2
human,NDST1
human,HTC1
human,HTC2
human,HTL
human,FOXN2
human,HTN1
human,HTN3
human,HTOR
human,HTR1A
human,HTR1B
human,HTR1D
human,HTR1E
human,HTR1F
human,HTR2A
human,HTR2B
human,HTR2C
human,HTR3A
human,HTR4
human,HTR5A
human,HTR6
human,HTR7
human,HUS1
human,HVBS7
human,HVBS8
human,TNC
human,HYAL1
human,IAPP
human,IARS1
human,IBD2
human,IBSP
human,ICA1
human,ICAM1
human,ICAM2
human,ICAM3
human,ICAM4
human,IRF8
human,MRPL58
human,ID1
human,ID2
human,ID3
human,ID4
human,IDDM3
human,IDDM4
human,IDDM6
human,IDDM7
human,IDDM8
human,IDDM11
human,IDDM13
human,IDDM15
human,IDE
human,IDH1
human,IDH2
human,IDH3A
human,IDH3B
human,IDH3G
human,IDI1
human,IDS
human,IDSP1
human,IDUA
human,CFI
human,IFI16
human,IFI27
human,IFI35
human,SP110
human,IFIT2
human,IFIT1
human,IFIT3
human,IFN1@
human,IFNA1
human,IFNA2
human,IFNA4
human,IFNA5
human,IFNA6
human,IFNA7
human,IFNA8
human,IFNA10
human,IFNA13
human,IFNA14
human,IFNA16
human,IFNA17
human,IFNA21
human,IFNA22P
human,IFNAR1
human,IFNAR2
human,IFNB1
human,IFNG
human,IFNGR1
human,IFNGR2
human,IFNA11P
human,IFNA20P
human,IFNR
human,IFNW1
human,IFNWP4
human,IFNWP19
human,IFRD1
human,IGBP1
human,IGES
human,IGF1
human,IGF1R
human,IGF2
human,IGF2R
human,IGFALS
human,IGFBP1
human,IGFBP2
human,IGFBP3
human,IGFBP4
human,IGFBP5
human,IGFBP6
human,IGFBP7
human,CCN1
human,IGH
human,IGHA1
human,IGHA2
human,IGHD
human,IGHDOR15@
human,IGHE
human,IGHEP1
human,IGHEP2
human,IGHG1
human,IGHG2
human,IGHG3
human,IGHG4
human,IGHGP
human,IGHM
human,IGHMBP2
human,JCHAIN
human,JCHAINP1
human,IGKC
human,IGKDEL
human,RBPJ
human,RBPJP2
human,IGKV@
human,IGKV3OR2-268
human,IGKV1OR1-1
human,IGKV3OR22-2
human,IGKV2OR22-3
human,IGKV1OR22-1
human,IGKV1OR2-1
human,IGKV1OR-2
human,IGKV1OR-4
human,IGL
human,IGLC1
human,IGLC2
human,IGLC3
human,IGLC4
human,IGLC5
human,IGLC6
human,IGLL1
human,IGLL2P
human,IGLV@
human,IGSF1
human,IHG1
human,IHH
human,IK
human,IKBKB
human,IL1A
human,IL1B
human,IL1R1
human,IL1RAP
human,IL1RN
human,IL2
human,IL2RA
human,IL2RB
human,IL2RG
human,IL3
human,IL3RA
human,IL4
human,IL4R
human,IL5
human,IL5RA
human,IL6
human,IL6R
human,IL6ST
human,IL6STP1
human,IL7
human,IL7R
human,CXCL8
human,CXCR1
human,IL9
human,CXCR2
human,CXCR2P1
human,IL9R
human,IL10
human,IL10RA
human,IL10RB
human,IL11
human,IL11RA
human,IL12A
human,IL12B
human,IL12RB1
human,IL12RB2
human,IL13
human,IL13RA1
human,IL13RA2
human,IL15
human,IL15RA
human,IL16
human,TNFRSF9
human,IL17A
human,IL18
human,FOXK2
human,ILF2
human,ILF3
human,ILK
human,IMPA1
human,IMPA2
human,IMPDH1
human,IMPDH2
human,IMPG1
human,INCENP
human,IDO1
human,ING1
human,ING2
human,INHA
human,INHBA
human,INHBB
human,INHBC
human,CXCL10
human,INPP1
human,INS
human,INPP4A
human,INPP5A
human,INPP5B
human,INPP5D
human,INPPL1
human,INSIG1
human,INSL3
human,INSL4
human,INSM1
human,INSR
human,INSRR
human,EIF3E
human,EIF3EP1
human,PDX1
human,IPP
human,IPW
human,IRAK1
human,ITGA6
human,IRAK2
human,IREB2
human,IRF1
human,IRF2
human,IRF3
human,IRF4
human,IRF5
human,IRF6
human,IRF7
human,IRS1
human,ISG20
human,ISL1
human,ISLR
human,ITGA1
human,ITGA2
human,ITGA2B
human,ITGA3
human,ITGA4
human,ITGA5
human,ITGA7
human,ITGA9
human,ITGAD
human,ITGAE
human,ITGAL
human,ITGAM
human,ITGAV
human,ITGAX
human,ITGB1
human,ITGB2
human,ITGB3
human,ITGB4
human,EIF6
human,ITGB5
human,ITGB6
human,ITGB7
human,ITGB8
human,ITIH1
human,ITIH2
human,ITIH3
human,ITIH4
human,ITK
human,STT3A
human,ITPA
human,ITPK1
human,ITPKA
human,ITPKB
human,ITPR1
human,ITPR2
human,ITPR3
human,IVD
human,IVL
human,JAG2
human,JAK1
human,JAK2
human,JAK3
human,JBS
human,JARID2
human,JUN
human,JUNB
human,JUND
human,JUP
human,ANOS1
human,CD82
human,ANOS2P
human,KARS1
human,KCNA1
human,KCNA2
human,KCNA3
human,KCNA4
human,KCNA5
human,KCNA6
human,KCNA7
human,KCNA10
human,KCNB1
human,KCNC1
human,KCNC2
human,KCNC3
human,KCNC4
human,KCND1
human,KCND2
human,KCND3
human,KCNE1
human,KCNF1
human,KCNG1
human,KCNH1
human,KCNH2
human,KCNJ1
human,KCNJ2
human,KCNJ3
human,KCNJ4
human,KCNJ5
human,KCNJ6
human,KCNJ8
human,KCNJ9
human,KCNJ10
human,KCNJ11
human,KCNJ12
human,KCNJ13
human,KCNJ14
human,KCNJ15
human,KCNJ16
human,KCNK1
human,KCNK2
human,KCNK3
human,KCNMA1
human,KCNMB1
human,KCNN1
human,KCNN2
human,KCNN3
human,KCNN4
human,KCNQ1
human,KCNQ2
human,KCNQ3
human,KCNS1
human,KCNS2
human,KCNS3
human,KDR
human,KEL
human,KHK
human,KIF2A
human,KIF3C
human,KIF5A
human,KIF5B
human,KIF5C
human,KIFC3
human,KIR2DL1
human,KIR2DL2
human,KIR2DL3
human,KIR2DL4
human,KIR2DS1
human,KIR2DS3
human,KIR2DS4
human,KIR2DS5
human,KIR3DL1
human,KIR3DL2
human,KIR3DS1
human,KISS1
human,KIT
human,KLK1
human,KLK2
human,KLKB1
human,KLRB1
human,KLRC1
human,KLRC2
human,KLRC3
human,KLRD1
human,KNG1
human,KLC1
human,KIF11
human,KIFC1
human,KIF25
human,KIF22
human,KPNA1
human,KPNB1
human,KPNA2
human,KPNA3
human,KPNA4
human,KPNA5
human,TNPO1
human,IPO5
human,KRASP1
human,KRAS
human,KRTAP5-9
human,KRT1
human,KRT2
human,KRT3
human,KRT4
human,KRT5
human,KRT6A
human,KRT6B
human,KRT7
human,KRT8
human,KRT9
human,KRT10
human,KRT12
human,KRT13
human,KRT14
human,KRT15
human,KRT16
human,KRT17
human,KRT18
human,KRT18P11
human,KRT18P1
human,KRT19
human,KRT31
human,KRT32
human,KRT33A
human,KRT33B
human,KRT34
human,KRT35
human,KRT81
human,KRT82
human,KRT83
human,KRT84
human,KRT85
human,KRT86
human,KTN1
human,KWE
human,L1CAM
human,LAD1
human,AFF3
human,LAG3
human,LAIR1
human,LAIR2
human,LAKLG
human,LALBA
human,LAMA2
human,LAMA3
human,LAMA4
human,LAMA5
human,LAMB1
human,LAMB2
human,LAMB3
human,LAMC1
human,LAMP1
human,LAMC2
human,LAMP2
human,RPSA
human,RPSAP13
human,RPSAP14
human,STMN1
human,LASP1
human,LBP
human,LBR
human,LCAT
human,LCK
human,LCN1
human,LCN2
human,LCP1
human,LCP2
human,LCT
human,LDHA
human,LDHAP1
human,LDHB
human,LDHBP2
human,LDHC
human,LDLR
human,LECT2
human,LEP
human,LEPR
human,LETM1
human,LFNG
human,LGALS1
human,LGALS2
human,LGALS3
human,LGALS3BP
human,LGALS4
human,LGALS7
human,LGALS8
human,LGALS9
human,LHB
human,LHCGR
human,LHX1
human,LIF
human,LIFR
human,LIG1
human,LIG3
human,LIG4
human,LIM2
human,ABLIM1
human,LIMK1
human,LIMK2
human,LIMS1
human,LIPA
human,LIPB
human,LIPC
human,LIPE
human,FADS1
human,LLGL2
human,FADS3
human,LLGL1
human,LMAN1
human,LMNA
human,LMNB1
human,LMO1
human,LMO2
human,PRICKLE3
human,LMO7
human,LMX1A
human,LMX1B
human,LNPEP
human,VWA5A
human,LORICRIN
human,LOX
human,LOXL1
human,LOXL2
human,LPA
human,LPAL1
human,LPL
human,LPO
human,LPP
human,LRMP
human,LRCH4
human,LRP1
human,LRP2
human,LRP3
human,LRP4
human,LRP6
human,LRP5
human,LRPAP1
human,LSAMP
human,LSP1
human,LSS
human,LTA4H
human,LTA
human,LTB
human,CYP4F3
human,LTBP1
human,LTBP2
human,LTBP3
human,LTBR
human,LTC4S
human,LTF
human,LTK
human,BCAM
human,LUM
human,LY6E
human,LY6H
human,LY9
human,CD180
human,LY75
human,LYL1
human,LYN
human,SH2D1A
human,LYZ
human,TACSTD2
human,TM4SF1
human,EPCAM
human,M6PR
human,CAPRIN1
human,NBR1
human,MAA
human,MAB21L1
human,MARCKS
human,MARCKSP1
human,MXD1
human,MAD2L1
human,SMAD1
human,SMAD2
human,SMAD3
human,SMAD4
human,SMAD5
human,SMAD6
human,SMAD7
human,SMAD9
human,MAF
human,MAFD1
human,MAFD2
human,MAFG
human,MAG
human,MAGEA1
human,MAGEA2
human,MAGEA3
human,MAGEA4
human,MAGEA5
human,MAGEA6
human,MAGEA7P
human,MAGEA8
human,MAGEA9
human,MAGEA10
human,MAGEA11
human,MAGEA12
human,MAGEB1
human,MAGEB2
human,MAGEB3
human,MAGEB4
human,MAGOH
human,MAK
human,MAL
human,MAN1A1
human,MAN2A2
human,MAN2C1
human,MAN2A1
human,MAN2B1
human,MANBA
human,MAOA
human,MAOB
human,MAP1A
human,MAP1B
human,MAP2
human,MAP4
human,MAP6
human,MAPT
human,MARK1
human,MARK3
human,MARS1
human,MAS1
human,MAT1A
human,MAT2A
human,MATK
human,MATN1
human,MATN2
human,MATN3
human,MAX
human,MAZ
human,MB
human,MBD1
human,MBL2
human,MBNL1
human,MBP
human,MBS1
human,MC1R
human,MC2R
human,MC3R
human,MC4R
human,MC5R
human,MCAM
human,MCC
human,CHST6
human,MCDR1
human,MCF2
human,MCL1
human,MCM2
human,MCM3
human,MCM4
human,MCM5
human,MCM6
human,MCM7
human,CD46
human,CD46P1
human,SMCP
human,ADAM11
human,MDFI
human,DNAJB9
human,MDH1
human,MDH2
human,MDK
human,MDM2
human,MDM4
human,MDRV
human,ME1
human,ME2
human,MEA1
human,MECP2
human,MEF2A
human,MEF2AP1
human,BORCS8-MEF2B
human,MEF2C
human,MEF2D
human,MEFV
human,MEIS1
human,MEIS2
human,MEIS3P1
human,MAP3K1
human,MAP3K3
human,MAP3K4
human,MAP3K5
human,RAB8A
human,MEN1
human,MEOX1
human,MEOX2
human,MEP1A
human,MEP1B
human,MEST
human,MET
human,METTL1
human,MFAP1
human,MFAP2
human,MFAP3
human,MFAP4
human,MFGE8
human,MELTF
human,MFNG
human,MGAT1
human,SCGB2A1
human,MGAT2
human,MGAT3
human,MGAT5
human,SCGB2A2
human,MIA2
human,KITLG
human,MGMT
human,MGP
human,MGST1
human,MGST2
human,MGST3
human,CIITA
human,MHS2
human,MHS4
human,MHS6
human,CD99
human,MICB
human,MICD
human,MICE
human,MID1
human,MIF
human,CXCL9
human,MIP
human,MIPEP
human,MITF
human,ATXN3
human,MKI67
human,MKLN1
human,MLF1
human,MLH1
human,MAP3K9
human,MAP3K10
human,MLN
human,MAP3K11
human,KMT2A
human,MLLT1
human,AFF1
human,MLLT3
human,AFDN
human,MLLT6
human,FOXO4
human,NR3C2
human,TRPM1
human,MLVI2
human,MME
human,MMP1
human,MMP2
human,MMP3
human,MMP7
human,MMP8
human,MMP9
human,MMP10
human,MMP11
human,MMP12
human,MMP13
human,MMP14
human,MMP15
human,MMP16
human,MMP17
human,MMP19
human,ALDH6A1
human,MN1
human,MNAT1
human,MNDA
human,MNT
human,MOBP
human,MOCS1
human,MOCS2
human,MOG
human,MOS
human,MOV10
human,CD200
human,MPG
human,MPI
human,MPL
human,MPO
human,MPP1
human,MPP2
human,MPP3
human,MPST
human,MPV17
human,MPZ
human,MRC1
human,MRE11
human,MRE11P1
human,ABCC1
human,MRSD
human,MRX14
human,MRX20
human,MRX23
human,MS
human,MRX42
human,MRX49
human,MRX53
human,MRXS7
human,MYO1B
human,MSBP1
human,MSBP2
human,MSD
human,CITED1
human,MSH2
human,MSH3
human,MSH4
human,MSH5
human,MSI1
human,MSMB
human,MSN
human,MSNP1
human,MSR1
human,MSRA
human,MST1
human,MST1R
human,MSX1
human,MSX2
human,MT1A
human,MT1B
human,MT1E
human,MT1F
human,MT1G
human,MT1H
human,MT1JP
human,MT1M
human,MT1L
human,MT1X
human,MT2A
human,MT2P1
human,MT3
human,MTAP
human,ATP6
human,ATP8
human,TRNC
human,COX1
human,COX2
human,COX3
human,MTCP1
human,CYTB
human,MTF1
human,NUDT1
human,MTHFD1
human,MTHFD1P1
human,MTHFR
human,MTIF2
human,MTL3P
human,MTM1
human,ND1
human,ND2
human,ND3
human,ND4
human,ND4L
human,ND5
human,ND6
human,MYO1F
human,MTNR1A
human,MTNR1B
human,MTTP
human,MTR
human,RNR1
human,RNR2
human,MTRR
human,TRNA
human,TRND
human,TRNE
human,TRNF
human,TRNG
human,TRNH
human,TRNI
human,TRNK
human,TRNL1
human,TRNL2
human,TRNM
human,TRNN
human,TRNP
human,TRNQ
human,TRNR
human,TRNS1
human,TRNS2
human,TRNT
human,TRNV
human,TRNW
human,TRNY
human,MTX1
human,MTX1P1
human,MUC1
human,MUC2
human,MUC3A
human,MUC4
human,MUC5AC
human,MUC6
human,MUC7
human,TRIM37
human,MUSK
human,MMUT
human,MUTYH
human,MVD
human,MVK
human,MX1
human,MX2
human,MXI1
human,MYB
human,MYBL1
human,MYBPC1
human,MYBL2
human,MYBPC2
human,MYBPC3
human,MYBPH
human,MYC
human,MYCL
human,MYCLP1
human,MYCN
human,MYD88
human,GADD45B
